ssno,year,name,v01a,v02a,v03a,v04a,v05a,v06a,v07a,v08a,v09a,v10a,v11a,v12a,v13a,v14a,v15a,v01b,v02b,v03b,v04b,v05b,v06b,v07b,v08b,v09b,v10b,v11b,v12b,v13b,v14b,v15b,v01c,v02c,v03c,v04c,v05c,v06c,v07c,v08c,v09c,v10c,v11c,v12c,v13c,v14c,v15c,v01d,v02d,v03d,v04d,v05d,gsstrel,alstreln,gsnstrel,alnsreln,gsantrel,gsstetn,alstetnn,gsnstetn,alnsetnn,gsantetn
93,1950,Nicaragua, ,106, , , ,95,7, , , ,69,83,17,21,4,98,106, , ,1,96,7, , ,1,70,83,17,21,3,96,106, , ,1,100,7,0, ,1, , , , , ,97,106, , ,1,97,7,0, ,1,69.5,83,17,21,3.5
93,1951,Nicaragua, ,106, , , ,95,7, , , ,69,83,17,21,4,98,106, , ,1,96,7, , ,1,70,83,17,21,3,96,106, , ,1,100,7,0, ,1, , , , , ,97,106, , ,1,97,7,0, ,1,69.5,83,17,21,3.5
93,1952,Nicaragua, ,106, , , ,95,7, , , ,69,83,17,21,4,98,106, , ,1,96,7, , ,1,70,83,17,21,3,96,106, , ,1,100,7,0, ,1, , , , , ,97,106, , ,1,97,7,0, ,1,69.5,83,17,21,3.5
93,1953,Nicaragua, ,106, , , ,95,7, , , ,69,83,17,21,4,98,106, , ,1,96,7, , ,1,70,83,17,21,3,96,106, , ,1,100,7,0, ,1, , , , , ,97,106, , ,1,97,7,0, ,1,69.5,83,17,21,3.5
93,1954,Nicaragua, ,106, , , ,95,7, , , ,69,83,17,21,4,98,106, , ,1,96,7, , ,1,70,83,17,21,3,96,106, , ,1,100,7,0, ,1, , , , , ,97,106, , ,1,97,7,0, ,1,69.5,83,17,21,3.5
93,1955,Nicaragua, ,106, , , ,95,7, , , ,69,83,17,21,4,98,106, , ,1,96,7, , ,1,70,83,17,21,3,96,106, , ,1,100,7,0, ,1, , , , , ,97,106, , ,1,97,7,0, ,1,69.5,83,17,21,3.5
93,1956,Nicaragua, ,106, , , ,95,7, , , ,69,83,17,21,4,98,106, , ,1,96,7, , ,1,70,83,17,21,3,96,106, , ,1,100,7,0, ,1, , , , , ,97,106, , ,1,97,7,0, ,1,69.5,83,17,21,3.5
93,1957,Nicaragua, ,106, , , ,95,7, , , ,69,83,17,21,4,98,106, , ,1,96,7, , ,1,70,83,17,21,3,96,106, , ,1,100,7,0, ,1, , , , , ,97,106, , ,1,97,7,0, ,1,69.5,83,17,21,3.5
93,1958,Nicaragua, ,106, , , ,95,7, , , ,69,83,17,21,4,98,106, , ,1,96,7, , ,1,70,83,17,21,3,96,106, , ,1,100,7,0, ,1, , , , , ,97,106, , ,1,97,7,0, ,1,69.5,83,17,21,3.5
93,1959,Nicaragua, ,106, , , ,95,7, , , ,69,83,17,21,4,98,106, , ,1,96,7, , ,1,70,83,17,21,3,96,106, , ,1,100,7,0, ,1, , , , , ,97,106, , ,1,97,7,0, ,1,69.5,83,17,21,3.5
93,1960,Nicaragua, ,106, , , ,95,7, , , ,69,83,17,21,4,98,106, , ,1,96,7, , ,1,70,83,17,21,3,96,106, , ,1,100,7,0, ,1, , , , , ,97,106, , ,1,97,7,0, ,1,69.5,83,17,21,3.5
93,1961,Nicaragua, ,106, , , ,95,7, , , ,69,83,17,21,4,98,106, , ,1,96,7, , ,1,70,83,17,21,3,96,106, , ,1,100,7,0, ,1, , , , , ,97,106, , ,1,97,7,0, ,1,69.5,83,17,21,3.5
93,1962,Nicaragua, ,106, , , ,95,7, , , ,69,83,17,21,4,98,106, , ,1,96,7, , ,1,70,83,17,21,3,96,106, , ,1,100,7,0, ,1, , , , , ,97,106, , ,1,97,7,0, ,1,69.5,83,17,21,3.5
93,1963,Nicaragua, ,106, , , ,95,7, , , ,69,83,17,21,4,98,106, , ,1,96,7, , ,1,70,83,17,21,3,96,106, , ,1,100,7,0, ,1, , , , , ,97,106, , ,1,97,7,0, ,1,69.5,83,17,21,3.5
93,1964,Nicaragua, ,106, , , ,95,7, , , ,69,83,17,21,4,98,106, , ,1,96,7, , ,1,70,83,17,21,3,96,106, , ,1,100,7,0, ,1, , , , , ,97,106, , ,1,97,7,0, ,1,69.5,83,17,21,3.5
93,1965,Nicaragua, ,106, , , ,95,7, , , ,69,83,17,21,4,98,106, , ,1,96,7, , ,1,70,83,17,21,3,96,106, , ,1,100,7,0, ,1, , , , , ,97,106, , ,1,97,7,0, ,1,69.5,83,17,21,3.5
93,1966,Nicaragua, ,106, , , ,95,7, , , ,69,83,17,21,4,98,106, , ,1,96,7, , ,1,70,83,17,21,3,96,106, , ,1,100,7,0, ,1, , , , , ,97,106, , ,1,97,7,0, ,1,69.5,83,17,21,3.5
93,1967,Nicaragua, ,106, , , ,95,7, , , ,69,83,17,21,4,98,106, , ,1,96,7, , ,1,70,83,17,21,3,96,106, , ,1,100,7,0, ,1, , , , , ,97,106, , ,1,97,7,0, ,1,69.5,83,17,21,3.5
93,1968,Nicaragua, ,106, , , ,95,7, , , ,69,83,17,21,4,98,106, , ,1,96,7, , ,1,70,83,17,21,3,96,106, , ,1,100,7,0, ,1, , , , , ,97,106, , ,1,97,7,0, ,1,69.5,83,17,21,3.5
93,1969,Nicaragua, ,106, , , ,95,7, , , ,69,83,17,21,4,98,106, , ,1,96,7, , ,1,70,83,17,21,3,96,106, , ,1,100,7,0, ,1, , , , , ,97,106, , ,1,97,7,0, ,1,69.5,83,17,21,3.5
93,1970,Nicaragua, ,106, , , ,95,7, , , ,69,83,17,21,4,98,106, , ,1,96,7, , ,1,70,83,17,21,3,96,106, , ,1,100,7,0, ,1, , , , , ,97,106, , ,1,97,7,0, ,1,69.5,83,17,21,3.5
93,1971,Nicaragua, ,106, , , ,95,7, , , ,69,83,17,21,4,98,106, , ,1,96,7, , ,1,70,83,17,21,3,96,106, , ,1,100,7,0, ,1, , , , , ,97,106, , ,1,97,7,0, ,1,69.5,83,17,21,3.5
93,1972,Nicaragua, ,106, , , ,95,7, , , ,69,83,17,21,4,98,106, , ,1,96,7, , ,1,70,83,17,21,3,96,106, , ,1,100,7,0, ,1, , , , , ,97,106, , ,1,97,7,0, ,1,69.5,83,17,21,3.5
93,1973,Nicaragua, ,106, , , ,95,7, , , ,69,83,17,21,4,98,106, , ,1,96,7, , ,1,70,83,17,21,3,96,106, , ,1,100,7,0, ,1, , , , , ,97,106, , ,1,97,7,0, ,1,69.5,83,17,21,3.5
93,1974,Nicaragua, ,106, , , ,95,7, , , ,69,83,17,21,4,98,106, , ,1,96,7, , ,1,70,83,17,21,3,96,106, , ,1,100,7,0, ,1, , , , , ,97,106, , ,1,97,7,0, ,1,69.5,83,17,21,3.5
93,1975,Nicaragua, ,106, , , ,95,7, , , ,69,83,17,21,4,98,106, , ,1,96,7, , ,1,70,83,17,21,3,96,106, , ,1,100,7,0, ,1, , , , , ,97,106, , ,1,97,7,0, ,1,69.5,83,17,21,3.5
93,1976,Nicaragua, ,106, , , ,95,7, , , ,69,83,17,21,4,98,106, , ,1,96,7, , ,1,70,83,17,21,3,96,106, , ,1,100,7,0, ,1, , , , , ,97,106, , ,1,97,7,0, ,1,69.5,83,17,21,3.5
93,1977,Nicaragua, ,106, , , ,95,7, , , ,69,83,17,21,4,98,106, , ,1,96,7, , ,1,70,83,17,21,3,96,106, , ,1,100,7,0, ,1, , , , , ,97,106, , ,1,97,7,0, ,1,69.5,83,17,21,3.5
93,1978,Nicaragua, ,106, , , ,95,7, , , ,69,83,17,21,4,98,106, , ,1,96,7, , ,1,70,83,17,21,3,96,106, , ,1,100,7,0, ,1, , , , , ,97,106, , ,1,97,7,0, ,1,69.5,83,17,21,3.5
93,1979,Nicaragua, ,106, , , ,95,7, , , ,69,83,17,21,4,98,106, , ,1,96,7, , ,1,70,83,17,21,3,96,106, , ,1,100,7,0, ,1, , , , , ,97,106, , ,1,97,7,0, ,1,69.5,83,17,21,3.5
93,1980,Nicaragua, ,106, , , ,95,7, , , ,69,83,17,21,4,98,106, , ,1,96,7, , ,1,69,83,14,21,4,96,106, , ,1,100,7,0, ,1, , , , , ,97,106, , ,1,97,7,0, ,1,69,83,15.5,21,4
93,1981,Nicaragua, ,106, , , ,95,7, , , ,69,83,17,21,4,98,106, , ,1,96,7, , ,1,69,83,14,21,4,96,106, , ,1,100,7,0, ,1, , , , , ,97,106, , ,1,97,7,0, ,1,69,83,15.5,21,4
93,1982,Nicaragua, ,106, , , ,95,7, , , ,69,83,17,21,4,98,106, , ,1,96,7, , ,1,69,83,14,21,4,96,106, , ,1,100,7,0, ,1, , , , , ,97,106, , ,1,97,7,0, ,1,69,83,15.5,21,4
93,1983,Nicaragua, ,106, , , ,95,7, , , ,69,83,17,21,4,98,106, , ,1,96,7, , ,1,69,83,14,21,4,96,106, , ,1,100,7,0, ,1, , , , , ,97,106, , ,1,97,7,0, ,1,69,83,15.5,21,4
93,1984,Nicaragua, ,106, , , ,95,7, , , ,69,83,17,21,4,98,106, , ,1,96,7, , ,1,69,83,14,21,4,96,106, , ,1,100,7,0, ,1, , , , , ,97,106, , ,1,97,7,0, ,1,69,83,15.5,21,4
93,1985,Nicaragua, ,106, , , ,95,7, , , ,69,83,17,21,4,98,106, , ,1,96,7, , ,1,77,83,10,21,3,96,106, , ,1,100,7,0, ,1, , , , , ,97,106, , ,1,97,7,0, ,1,73,83,13.5,21,3.5
93,1986,Nicaragua, ,106, , , ,95,7, , , ,69,83,17,21,4,98,106, , ,1,91,7, , , ,77,83,10,21,3,96,106, , ,1,100,7,0, ,1, , , , , ,97,106, , ,1,95.3333333333333,7,0, ,1,73,83,13.5,21,3.5
93,1987,Nicaragua, ,106, , , ,95,7, , , ,69,83,17,21,4,98,106, , ,1,91,7, , , ,77,83,10,21,3,96,106, , ,1,100,7,0, ,1, , , , , ,97,106, , ,1,95.3333333333333,7,0, ,1,73,83,13.5,21,3.5
93,1988,Nicaragua, ,106, , , ,95,7, , , ,69,83,17,21,4,95,106,4,61,1,87,7, , , ,77,83,10,21,3,96,106, , ,1,100,7,0, ,1, , , , , ,95.5,106,4,61,1,94,7,0, ,1,73,83,13.5,21,3.5
93,1989,Nicaragua, ,106, , , ,100,7,0, ,1,69,83,17,21,4,95,106,4,61,1,87,7, , , ,77,83,10,21,3,96,106, , ,1,100,7,0, ,1, , , , , ,95.5,106,4,61,1,100,7,0, ,1,73,83,13.5,21,3.5
93,1990,Nicaragua, ,106, , , ,100,7,0, ,1,69,83,17,21,4,95,106,4,61,1,87,7, , , ,77,83,10,21,3,96,106, , ,1,100,7,0, ,1, , , , , ,95.5,106,4,61,1,100,7,0, ,1,73,83,13.5,21,3.5
93,1991,Nicaragua, ,106, , , ,100,7,0, ,1,69,83,17,21,4,95,106,4,61,1,87,7, , , ,77,83,10,21,3,96,106, , ,1,100,7,0, ,1, , , , , ,95.5,106,4,61,1,100,7,0, ,1,73,83,13.5,21,3.5
93,1992,Nicaragua, ,106, , , ,100,7,0, ,1,69,83,17,21,4,95,106,4,61,1,87,7, , , ,77,83,10,21,3,96,106, , ,1,100,7,0, ,1, , , , , ,95.5,106,4,61,1,100,7,0, ,1,73,83,13.5,21,3.5
93,1993,Nicaragua, ,106, , , ,100,7,0, ,1,69,83,17,21,4,95,106,4,61,1,87,7, , , ,77,83,10,21,3,96,106, , ,1,100,7,0, ,1, , , , , ,95.5,106,4,61,1,100,7,0, ,1,73,83,13.5,21,3.5
93,1994,Nicaragua, ,106, , , ,100,7,0, ,1,69,83,17,21,4,95,106,4,61,1,87,7, , , ,77,83,10,21,3,96,106, , ,1,100,7,0, ,1, , , , , ,95.5,106,4,61,1,100,7,0, ,1,73,83,13.5,21,3.5
94,1945,Costa Rica, ,106, , , ,95,7, , , ,98,26,2,2,1,99,106, , ,1,92,7, , , ,98,85, , ,1,97,106,2,21,1, , , , , ,98,26,2,2,1,98,106,2,21,1,93.5,7, , , ,98,85,2,2,1
94,1946,Costa Rica, ,106, , , ,95,7, , , ,98,26,2,2,1,99,106, , ,1,92,7, , , ,98,85, , ,1,97,106,2,21,1, , , , , ,98,26,2,2,1,98,106,2,21,1,93.5,7, , , ,98,85,2,2,1
94,1947,Costa Rica, ,106, , , ,95,7, , , ,98,26,2,2,1,99,106, , ,1,92,7, , , ,98,85, , ,1,97,106,2,21,1, , , , , ,98,26,2,2,1,98,106,2,21,1,93.5,7, , , ,98,85,2,2,1
94,1948,Costa Rica, ,106, , , ,95,7, , , ,98,26,2,2,1,99,106, , ,1,92,7, , , ,98,85, , ,1,97,106,2,21,1, , , , , ,98,26,2,2,1,98,106,2,21,1,93.5,7, , , ,98,85,2,2,1
94,1949,Costa Rica, ,106, , , ,95,7, , , ,98,26,2,2,1,99,106, , ,1,92,7, , , ,98,85, , ,1,97,106,2,21,1, , , , , ,98,26,2,2,1,98,106,2,21,1,93.5,7, , , ,98,85,2,2,1
94,1950,Costa Rica, ,106, , , ,95,7, , , ,98,26,2,2,1,99,106, , ,1,92,7, , , ,98,85, , ,1,97,106,2,21,1, , , , , ,98,26,2,2,1,98,106,2,21,1,93.5,7, , , ,98,85,2,2,1
94,1951,Costa Rica, ,106, , , ,95,7, , , ,98,26,2,2,1,99,106, , ,1,92,7, , , ,98,85, , ,1,97,106,2,21,1, , , , , ,98,26,2,2,1,98,106,2,21,1,93.5,7, , , ,98,85,2,2,1
94,1952,Costa Rica, ,106, , , ,95,7, , , ,98,26,2,2,1,99,106, , ,1,92,7, , , ,98,85, , ,1,97,106,2,21,1, , , , , ,98,26,2,2,1,98,106,2,21,1,93.5,7, , , ,98,85,2,2,1
94,1953,Costa Rica, ,106, , , ,95,7, , , ,98,26,2,2,1,99,106, , ,1,92,7, , , ,98,85, , ,1,97,106,2,21,1, , , , , ,98,26,2,2,1,98,106,2,21,1,93.5,7, , , ,98,85,2,2,1
94,1954,Costa Rica, ,106, , , ,95,7, , , ,98,26,2,2,1,99,106, , ,1,92,7, , , ,98,85, , ,1,97,106,2,21,1, , , , , ,98,26,2,2,1,98,106,2,21,1,93.5,7, , , ,98,85,2,2,1
94,1955,Costa Rica, ,106, , , ,95,7, , , ,98,26,2,2,1,99,106, , ,1,92,7, , , ,98,85, , ,1,97,106,2,21,1, , , , , ,98,26,2,2,1,98,106,2,21,1,93.5,7, , , ,98,85,2,2,1
94,1956,Costa Rica, ,106, , , ,95,7, , , ,98,26,2,2,1,99,106, , ,1,92,7, , , ,98,85, , ,1,97,106,2,21,1, , , , , ,98,26,2,2,1,98,106,2,21,1,93.5,7, , , ,98,85,2,2,1
94,1957,Costa Rica, ,106, , , ,95,7, , , ,98,26,2,2,1,99,106, , ,1,92,7, , , ,98,85, , ,1,97,106,2,21,1, , , , , ,98,26,2,2,1,98,106,2,21,1,93.5,7, , , ,98,85,2,2,1
94,1958,Costa Rica, ,106, , , ,95,7, , , ,98,26,2,2,1,99,106, , ,1,92,7, , , ,98,85, , ,1,97,106,2,21,1, , , , , ,98,26,2,2,1,98,106,2,21,1,93.5,7, , , ,98,85,2,2,1
94,1959,Costa Rica, ,106, , , ,95,7, , , ,98,26,2,2,1,99,106, , ,1,92,7, , , ,98,85, , ,1,97,106,2,21,1, , , , , ,98,26,2,2,1,98,106,2,21,1,93.5,7, , , ,98,85,2,2,1
94,1960,Costa Rica, ,106, , , ,95,7, , , ,98,26,2,2,1,99,106, , ,1,92,7, , , ,98,85, , ,1,97,106,2,21,1, , , , , ,98,26,2,2,1,98,106,2,21,1,93.5,7, , , ,98,85,2,2,1
94,1961,Costa Rica, ,106, , , ,95,7, , , ,98,26,2,2,1,99,106, , ,1,92,7, , , ,98,85, , ,1,97,106,2,21,1, , , , , ,98,26,2,2,1,98,106,2,21,1,93.5,7, , , ,98,85,2,2,1
94,1962,Costa Rica, ,106, , , ,95,7, , , ,98,26,2,2,1,99,106, , ,1,92,7, , , ,98,85, , ,1,97,106,2,21,1, , , , , ,98,26,2,2,1,98,106,2,21,1,93.5,7, , , ,98,85,2,2,1
94,1963,Costa Rica, ,106, , , ,95,7, , , ,98,26,2,2,1,99,106, , ,1,92,7, , , ,98,85, , ,1,97,106,2,21,1, , , , , ,98,26,2,2,1,98,106,2,21,1,93.5,7, , , ,98,85,2,2,1
94,1964,Costa Rica, ,106, , , ,95,7, , , ,98,26,2,2,1,99,106, , ,1,92,7, , , ,98,85, , ,1,97,106,2,21,1, , , , , ,98,26,2,2,1,98,106,2,21,1,93.5,7, , , ,98,85,2,2,1
94,1965,Costa Rica, ,106, , , ,95,7, , , ,98,26,2,2,1,99,106, , ,1,92,7, , , ,98,85, , ,1,97,106,2,21,1, , , , , ,98,26,2,2,1,98,106,2,21,1,93.5,7, , , ,98,85,2,2,1
94,1966,Costa Rica, ,106, , , ,95,7, , , ,98,26,2,2,1,99,106, , ,1,92,7, , , ,98,85, , ,1,97,106,2,21,1, , , , , ,98,26,2,2,1,98,106,2,21,1,93.5,7, , , ,98,85,2,2,1
94,1967,Costa Rica, ,106, , , ,95,7, , , ,98,26,2,2,1,99,106, , ,1,92,7, , , ,98,85, , ,1,97,106,2,21,1, , , , , ,98,26,2,2,1,98,106,2,21,1,93.5,7, , , ,98,85,2,2,1
94,1968,Costa Rica, ,106, , , ,95,7, , , ,98,26,2,2,1,99,106, , ,1,92,7, , , ,98,85, , ,1,97,106,2,21,1, , , , , ,98,26,2,2,1,98,106,2,21,1,93.5,7, , , ,98,85,2,2,1
94,1969,Costa Rica, ,106, , , ,95,7, , , ,98,26,2,2,1,99,106, , ,1,92,7, , , ,98,85, , ,1,97,106,2,21,1, , , , , ,98,26,2,2,1,98,106,2,21,1,93.5,7, , , ,98,85,2,2,1
94,1970,Costa Rica, ,106, , , ,95,7, , , ,98,26,2,2,1,99,106, , ,1,92,7, , , ,98,85, , ,1,97,106,2,21,1, , , , , ,98,26,2,2,1,98,106,2,21,1,93.5,7, , , ,98,85,2,2,1
94,1971,Costa Rica, ,106, , , ,95,7, , , ,98,26,2,2,1,99,106, , ,1,92,7, , , ,98,85, , ,1,97,106,2,21,1, , , , , ,98,26,2,2,1,98,106,2,21,1,93.5,7, , , ,98,85,2,2,1
94,1972,Costa Rica, ,106, , , ,95,7, , , ,98,26,2,2,1,99,106, , ,1,92,7, , , ,98,85, , ,1,97,106,2,21,1, , , , , ,98,26,2,2,1,98,106,2,21,1,93.5,7, , , ,98,85,2,2,1
94,1973,Costa Rica, ,106, , , ,95,7, , , ,98,26,2,2,1,99,106, , ,1,92,7, , , ,98,85, , ,1,97,106,2,21,1, , , , , ,98,26,2,2,1,98,106,2,21,1,93.5,7, , , ,98,85,2,2,1
94,1974,Costa Rica, ,106, , , ,95,7, , , ,98,26,2,2,1,99,106, , ,1,92,7, , , ,98,85, , ,1,97,106,2,21,1, , , , , ,98,26,2,2,1,98,106,2,21,1,93.5,7, , , ,98,85,2,2,1
94,1975,Costa Rica, ,106, , , ,95,7, , , ,98,26,2,2,1,99,106, , ,1,92,7, , , ,98,85, , ,1,97,106,2,21,1, , , , , ,98,26,2,2,1,98,106,2,21,1,93.5,7, , , ,98,85,2,2,1
94,1976,Costa Rica, ,106, , , ,95,7, , , ,98,26,2,2,1,99,106, , ,1,92,7, , , ,98,85, , ,1,97,106,2,21,1, , , , , ,98,26,2,2,1,98,106,2,21,1,93.5,7, , , ,98,85,2,2,1
94,1977,Costa Rica, ,106, , , ,95,7, , , ,98,26,2,2,1,99,106, , ,1,92,7, , , ,98,85, , ,1,97,106,2,21,1, , , , , ,98,26,2,2,1,98,106,2,21,1,93.5,7, , , ,98,85,2,2,1
94,1978,Costa Rica, ,106, , , ,95,7, , , ,98,26,2,2,1,99,106, , ,1,92,7, , , ,98,85, , ,1,97,106,2,21,1, , , , , ,98,26,2,2,1,98,106,2,21,1,93.5,7, , , ,98,85,2,2,1
94,1979,Costa Rica, ,106, , , ,95,7, , , ,98,26,2,2,1,99,106, , ,1,92,7, , , ,98,85, , ,1,97,106,2,21,1, , , , , ,98,26,2,2,1,98,106,2,21,1,93.5,7, , , ,98,85,2,2,1
94,1980,Costa Rica, ,106, , , ,95,7, , , ,98,26,2,2,1,99,106, , ,1,92,7, , , ,87,26,7,56,2,97,106,2,21,1, , , , , ,98,26,2,2,1,98,106,2,21,1,93.5,7, , , ,98,26,2,56,1
94,1981,Costa Rica, ,106, , , ,95,7, , , ,98,26,2,2,1,99,106, , ,1,92,7, , , ,87,26,7,56,2,97,106,2,21,1, , , , , ,98,26,2,2,1,98,106,2,21,1,93.5,7, , , ,98,26,2,56,1
94,1982,Costa Rica, ,106, , , ,95,7, , , ,98,26,2,2,1,99,106, , ,1,92,7, , , ,87,26,7,56,2,97,106,2,21,1, , , , , ,98,26,2,2,1,98,106,2,21,1,93.5,7, , , ,98,26,2,56,1
94,1983,Costa Rica, ,106, , , ,95,7, , , ,98,26,2,2,1,99,106, , ,1,92,7, , , ,87,26,7,56,2,97,106,2,21,1, , , , , ,98,26,2,2,1,98,106,2,21,1,93.5,7, , , ,98,26,2,56,1
94,1984,Costa Rica, ,106, , , ,95,7, , , ,98,26,2,2,1,99,106, , ,1,92,7, , , ,87,26,7,56,2,97,106,2,21,1, , , , , ,98,26,2,2,1,98,106,2,21,1,93.5,7, , , ,98,26,2,56,1
94,1985,Costa Rica, ,106, , , ,95,7, , , ,98,26,2,2,1,99,106, , ,1,92,7, , , ,87,26,7,56,2,97,106,2,21,1, , , , , ,98,26,2,2,1,98,106,2,21,1,93.5,7, , , ,98,26,2,56,1
94,1986,Costa Rica, ,106, , , ,95,7, , , ,96,26,3,2,1,99,106, , ,1,92,7, , , ,87,26,7,56,2,97,106,2,21,1, , , , , ,98,26,2,2,1,98,106,2,21,1,93.5,7, , , ,93.6666666666667,26,4,56,1
94,1987,Costa Rica, ,106, , , ,95,7, , , ,96,26,3,2,1,99,106, , ,1,92,7, , , ,87,26,7,56,2,97,106,2,21,1, , , , , ,98,26,2,2,1,98,106,2,21,1,93.5,7, , , ,93.6666666666667,26,4,56,1
94,1988,Costa Rica, ,106, , , ,95,7, , , ,96,26,3,2,1,97,106,2,43,1,92,7, , , ,87,26,7,56,2,97,106,2,21,1, , , , , ,98,26,2,2,1,97,106,2,43,1,93.5,7, , , ,93.6666666666667,26,4,56,1
94,1989,Costa Rica, ,106, , , ,95,7, , , ,96,26,3,2,1,97,106,2,43,1,92,7, , , ,87,26,7,56,2,97,106,2,21,1, , , , , ,98,26,2,2,1,97,106,2,43,1,93.5,7, , , ,93.6666666666667,26,4,56,1
94,1990,Costa Rica, ,106, , , ,95,7, , , ,96,26,3,2,1,97,106,2,43,1,92,7, , , ,87,26,7,56,2,97,106,2,21,1, , , , , ,98,26,2,2,1,97,106,2,43,1,93.5,7, , , ,93.6666666666667,26,4,56,1
94,1991,Costa Rica, ,106, , , ,95,7, , , ,96,26,3,2,1,98,106,2,43,1,92,7, , , ,87,26,7,56,2,97,106,2,21,1, , , , , ,98,26,2,2,1,97.5,106,2,43,1,93.5,7, , , ,93.6666666666667,26,4,56,1
94,1992,Costa Rica, ,106, , , ,95,7, , , ,96,26,3,2,1,98,106,2,43,1,92,7, , , ,87,26,7,56,2,97,106,2,21,1, , , , , ,98,26,2,2,1,97.5,106,2,43,1,93.5,7, , , ,93.6666666666667,26,4,56,1
94,1993,Costa Rica, ,106, , , ,95,7, , , ,96,26,2,2,1,98,106,2,43,1,92,7, , , ,87,26,7,56,2,97,106,2,21,1, , , , , ,98,26,2,2,1,97.5,106,2,43,1,93.5,7, , , ,93.6666666666667,26,2,56,1
94,1994,Costa Rica, ,106, , , ,95,7, , , ,96,26,2,2,1,98,106,2,43,1,92,7, , , ,87,26,7,56,2,97,106,2,21,1, , , , , ,98,26,2,2,1,97.5,106,2,43,1,93.5,7, , , ,93.6666666666667,26,2,56,1
95,1945,Panama, ,106, , , ,99,7, , ,1,70,83,14,32,4,93,106,5,30,2,93,7,5,5,2,60,83,14,2,4,92,106,8,21,2, , , , , ,95,83,5,32,2,92.5,106,6.5,30,2,96,7,5,5,1.5,75,83,14,2,4
95,1946,Panama, ,106, , , ,99,7, , ,1,70,83,14,32,4,93,106,5,30,2,93,7,5,5,2,60,83,14,2,4,92,106,8,21,2, , , , , ,95,83,5,32,2,92.5,106,6.5,30,2,96,7,5,5,1.5,75,83,14,2,4
95,1947,Panama, ,106, , , ,99,7, , ,1,70,83,14,32,4,93,106,5,30,2,93,7,5,5,2,60,83,14,2,4,92,106,8,21,2, , , , , ,95,83,5,32,2,92.5,106,6.5,30,2,96,7,5,5,1.5,75,83,14,2,4
95,1948,Panama, ,106, , , ,99,7, , ,1,70,83,14,32,4,93,106,5,30,2,93,7,5,5,2,60,83,14,2,4,92,106,8,21,2, , , , , ,95,83,5,32,2,92.5,106,6.5,30,2,96,7,5,5,1.5,75,83,14,2,4
95,1949,Panama, ,106, , , ,99,7, , ,1,70,83,14,32,4,93,106,5,30,2,93,7,5,5,2,60,83,14,2,4,92,106,8,21,2, , , , , ,95,83,5,32,2,92.5,106,6.5,30,2,96,7,5,5,1.5,75,83,14,2,4
95,1950,Panama, ,106, , , ,99,7, , ,1,70,83,14,32,4,93,106,5,30,2,93,7,5,5,2,60,83,14,2,4,92,106,8,21,2, , , , , ,95,83,5,32,2,92.5,106,6.5,30,2,96,7,5,5,1.5,75,83,14,2,4
95,1951,Panama, ,106, , , ,99,7, , ,1,70,83,14,32,4,93,106,5,30,2,93,7,5,5,2,60,83,14,2,4,92,106,8,21,2, , , , , ,95,83,5,32,2,92.5,106,6.5,30,2,96,7,5,5,1.5,75,83,14,2,4
95,1952,Panama, ,106, , , ,99,7, , ,1,70,83,14,32,4,93,106,5,30,2,93,7,5,5,2,60,83,14,2,4, , , , , , , , , , ,95,83,5,32,2,93,106,5,30,2,96,7,5,5,1.5,75,83,14,2,4
95,1953,Panama, ,106, , , ,99,7, , ,1,70,83,14,32,4,93,106,5,30,2,93,7,5,5,2,60,83,14,2,4, , , , , , , , , , ,95,83,5,32,2,93,106,5,30,2,96,7,5,5,1.5,75,83,14,2,4
95,1954,Panama, ,106, , , ,99,7, , ,1,70,83,14,32,4,93,106,5,30,2,93,7,5,5,2,60,83,14,2,4, , , , , , , , , , ,95,83,5,32,2,93,106,5,30,2,96,7,5,5,1.5,75,83,14,2,4
95,1955,Panama, ,106, , , ,99,7, , ,1,70,83,14,32,4,93,106,5,30,2,93,7,5,5,2,60,83,14,2,4, , , , , , , , , , ,95,83,5,32,2,93,106,5,30,2,96,7,5,5,1.5,75,83,14,2,4
95,1956,Panama, ,106, , , ,99,7, , ,1,70,83,14,32,4,93,106,5,30,2,93,7,5,5,2,60,83,14,2,4, , , , , , , , , , ,95,83,5,32,2,93,106,5,30,2,96,7,5,5,1.5,75,83,14,2,4
95,1957,Panama, ,106, , , ,99,7, , ,1,70,83,14,32,4,93,106,5,30,2,93,7,5,5,2,60,83,14,2,4, , , , , , , , , , ,95,83,5,32,2,93,106,5,30,2,96,7,5,5,1.5,75,83,14,2,4
95,1958,Panama, ,106, , , ,99,7, , ,1,70,83,14,32,4,93,106,5,30,2,93,7,5,5,2,60,83,14,2,4, , , , , , , , , , ,95,83,5,32,2,93,106,5,30,2,96,7,5,5,1.5,75,83,14,2,4
95,1959,Panama, ,106, , , ,99,7, , ,1,70,83,14,32,4,93,106,5,30,2,93,7,5,5,2,60,83,14,2,4, , , , , , , , , , ,95,83,5,32,2,93,106,5,30,2,96,7,5,5,1.5,75,83,14,2,4
95,1960,Panama, ,106, , , ,99,7, , ,1,70,83,14,32,4,93,106,5,30,2,93,7,5,5,2,60,83,14,2,4, , , , , , , , , , ,95,83,5,32,2,93,106,5,30,2,96,7,5,5,1.5,75,83,14,2,4
